;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
34;ACB_Top100_18;35;Hollywood Undead;Undead;Swan Songs;2008-01-01;1;8;3XdAzyVBwPctMDkFjKRlO7;265053;0.512;0.943;2;-5.185;0;0.106;0.0138;0.0;0.261;0.485;163.128;0.485;https://api.spotify.com/v1/tracks/3XdAzyVBwPctMDkFjKRlO7;4;spotify:track:3XdAzyVBwPctMDkFjKRlO7;['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock', 'screamo']
35;ACB_Top100_18;36;Rakoon;Anchored;Our Smiles;2016-12-05;1;32;4gCvSX0Fop6wA1LzfYFpcg;317560;0.615;0.517;2;-11.763;1;0.0501;0.0469;0.858;0.0737;0.621;123.009;0.621;https://api.spotify.com/v1/tracks/4gCvSX0Fop6wA1LzfYFpcg;4;spotify:track:4gCvSX0Fop6wA1LzfYFpcg;[]
36;ACB_Top100_18;37;Architects;Broken Cross;Lost Forever // Lost Together;2014-03-11;1;44;4b7oCl6v6kyH10igobXEuy;232939;0.434;0.956;8;-4.888;1;0.141;3.02e-05;0.000252;0.119;0.174;159.977;0.174;https://api.spotify.com/v1/tracks/4b7oCl6v6kyH10igobXEuy;4;spotify:track:4b7oCl6v6kyH10igobXEuy;['mathcore', 'melodic metalcore', 'metalcore', 'screamo']
37;ACB_Top100_18;38;Avatar;Bloody Angel;Hail the Apocalypse;2014-03-17;1;45;2cQkslUQT9nyvmMNTftd4S;364640;0.404;0.858;11;-6.641;0;0.0464;0.00348;0.037;0.111;0.248;90.91;0.248;https://api.spotify.com/v1/tracks/2cQkslUQT9nyvmMNTftd4S;4;spotify:track:2cQkslUQT9nyvmMNTftd4S;['alternative metal', 'gothenburg metal', 'groove metal', 'melodic death metal', 'nu metal']
38;ACB_Top100_18;39;Paul McCartney;Happy With You;Egypt Station;2018-09-07;1;57;5ct5gaiaobb1p9JmWluGFw;214111;0.452;0.718;2;-10.422;1;0.0615;0.424;0.000959;0.109;0.277;174.486;0.277;https://api.spotify.com/v1/tracks/5ct5gaiaobb1p9JmWluGFw;4;spotify:track:5ct5gaiaobb1p9JmWluGFw;['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']
39;ACB_Top100_18;40;Dorje;Flower of Life;Centred and One;2016-10-14;1;29;2UfCx0lGp2LgOoEMj6U8zd;291626;0.404;0.947;5;-4.889;1;0.0761;0.000273;0.00117;0.311;0.39;154.045;0.39;https://api.spotify.com/v1/tracks/2UfCx0lGp2LgOoEMj6U8zd;3;spotify:track:2UfCx0lGp2LgOoEMj6U8zd;[]
40;ACB_Top100_18;41;HORSKH;Trigger;Gate;2017-04-10;1;8;7atDS1pTXEiFvF39ixAvrb;250187;0.544;0.996;6;-4.666;1;0.181;0.0486;0.42;0.0966;0.0771;140.062;0.0771;https://api.spotify.com/v1/tracks/7atDS1pTXEiFvF39ixAvrb;4;spotify:track:7atDS1pTXEiFvF39ixAvrb;[]
41;ACB_Top100_18;42;Billy Talent;This Suffering;Billy Talent II;2006-06-23;1;53;07sJ4xKLvWusl7pb90U9b3;236960;0.473;0.972;2;-3.138;0;0.0955;0.000223;0.0;0.0763;0.475;162.95;0.475;https://api.spotify.com/v1/tracks/07sJ4xKLvWusl7pb90U9b3;4;spotify:track:07sJ4xKLvWusl7pb90U9b3;['alternative metal', 'canadian punk', 'nu metal', 'pop punk', 'post-grunge', 'punk']
42;ACB_Top100_18;43;Dudy;Epona;Natural Knacker #2;2017-04-28;1;1;1ta0UBxBXZhfhiZmZeceDl;248520;0.54;0.496;0;-10.772;1;0.0303;0.00523;0.79;0.329;0.378;156.021;0.378;https://api.spotify.com/v1/tracks/1ta0UBxBXZhfhiZmZeceDl;4;spotify:track:1ta0UBxBXZhfhiZmZeceDl;[]
43;ACB_Top100_18;44;Toska;Chasm;Ode to the Author;2016-02-27;1;25;01nrzC57yGAW42K3Zh6OXc;397728;0.314;0.8;1;-7.105;1;0.0718;0.000544;0.838;0.369;0.436;180.777;0.436;https://api.spotify.com/v1/tracks/01nrzC57yGAW42K3Zh6OXc;4;spotify:track:01nrzC57yGAW42K3Zh6OXc;[]
