;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
49;LaB_Top100_18;50;Sufjan Stevens;Romulus;Michigan;2003-07-01;1;44;1G8ie1boOkATlOVesYdv2C;281746;0.717;0.237;4;-16.924;1;0.0356;0.907;0.000531;0.108;0.518;120.555;0.518;https://api.spotify.com/v1/tracks/1G8ie1boOkATlOVesYdv2C;3;spotify:track:1G8ie1boOkATlOVesYdv2C;['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'singer-songwriter', 'stomp and holler']
50;LaB_Top100_18;51;Johann Sebastian Bach;English Suite No. 3 in G Minor, BWV 808: I. Prélude - Remastered;Bach: The English Suites Nos. 1-6, BWV 806-811 - Gould Remastered;1977;2;19;25UZ5rARw1ijqL9FVlitCa;173133;0.414;0.367;10;-18.883;1;0.0416;0.995;0.92;0.135;0.776;113.692;0.776;https://api.spotify.com/v1/tracks/25UZ5rARw1ijqL9FVlitCa;4;spotify:track:25UZ5rARw1ijqL9FVlitCa;['baroque', 'classical', 'early music', 'german baroque']
51;LaB_Top100_18;52;Ben Schuller;Too Much to Ask;Too Much to Ask;2017-10-09;1;26;4QRWo2gDDWsRD7RWVV4G0c;213472;0.401;0.26;0;-9.078;1;0.0406;0.855;0.0;0.11;0.257;76.046;0.257;https://api.spotify.com/v1/tracks/4QRWo2gDDWsRD7RWVV4G0c;4;spotify:track:4QRWo2gDDWsRD7RWVV4G0c;['channel pop', 'indie cafe pop', 'viral pop']
52;LaB_Top100_18;53;Mironas Stratis;Den Einai Arga;Greek Summer Hits 2017;2017-05-22;1;15;0DlmX7uzNPtJYZekAwArVW;228695;0.629;0.678;6;-8.877;0;0.0324;0.0669;0.000565;0.103;0.194;112.986;0.194;https://api.spotify.com/v1/tracks/0DlmX7uzNPtJYZekAwArVW;4;spotify:track:0DlmX7uzNPtJYZekAwArVW;['laiko']
53;LaB_Top100_18;54;Chord Overstreet;Hold On;Hold On;2017-02-03;1;14;4mKYqRVmYP4tKZGitN2iWh;198853;0.608;0.448;2;-9.572;1;0.0513;0.484;0.0;0.0804;0.154;120.084;0.154;https://api.spotify.com/v1/tracks/4mKYqRVmYP4tKZGitN2iWh;4;spotify:track:4mKYqRVmYP4tKZGitN2iWh;[]
54;LaB_Top100_18;55;Charles Ives;"Piano Sonata No. 2 (""Concord, Mass., 1840-1860""): IV. Thoreau";"Charles: Ives: ""Concord"" Sonata/Maurice Wright: Sonata";1989-01-01;1;4;0HE38HXdor6WPqRjKlY1Bj;696240;0.325;0.0205;5;-28.536;1;0.0457;0.993;0.904;0.0993;0.0363;70.666;0.0363;https://api.spotify.com/v1/tracks/0HE38HXdor6WPqRjKlY1Bj;4;spotify:track:0HE38HXdor6WPqRjKlY1Bj;['american modern classical', 'avant-garde', 'classical', 'early modern classical', 'outsider', 'post-romantic era']
55;LaB_Top100_18;56;LP;Tokyo Sunrise;Forever For Now (Deluxe Edition);2017-08-25;1;54;1oOPzxeYO9Z8Y6QAwxnYDL;264226;0.413;0.702;1;-5.179;1;0.0315;0.069;3.06e-05;0.13;0.142;159.919;0.142;https://api.spotify.com/v1/tracks/1oOPzxeYO9Z8Y6QAwxnYDL;4;spotify:track:1oOPzxeYO9Z8Y6QAwxnYDL;['indie rock']
56;LaB_Top100_18;57;Kelly Clarkson;Meaning of Life;Meaning Of Life;2017-10-27;1;54;6YWStBSFmmeE5TZJmlUfhB;231013;0.601;0.849;2;-4.583;0;0.0409;0.161;0.0;0.0963;0.604;97.492;0.604;https://api.spotify.com/v1/tracks/6YWStBSFmmeE5TZJmlUfhB;3;spotify:track:6YWStBSFmmeE5TZJmlUfhB;['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']
57;LaB_Top100_18;58;Borgore;Decisions (feat. Miley Cyrus);#NEWGOREORDER;2014-07-07;1;26;2GAH9vi1535lXRxyyFWXWr;198857;0.565;0.934;7;-1.576;0;0.0613;0.00361;2.29e-06;0.295;0.634;139.941;0.634;https://api.spotify.com/v1/tracks/2GAH9vi1535lXRxyyFWXWr;4;spotify:track:2GAH9vi1535lXRxyyFWXWr;['bass trap', 'brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']
58;LaB_Top100_18;59;Béla Bartók;Mikrokosmos, BB 105, Vol. 1: No. 13. Change of Position;Bartók: 10 Easy Piano Pieces & Mikrokosmos, Vol. 1;2014-05-27;1;0;5JNClyJxNKg6s68QRH2fcf;32613;0.641;0.076;7;-23.673;1;0.168;0.989;0.964;0.101;0.0;103.691;0.0;https://api.spotify.com/v1/tracks/5JNClyJxNKg6s68QRH2fcf;3;spotify:track:5JNClyJxNKg6s68QRH2fcf;['classical', 'early modern classical']
