;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
59;AG_Top100_18;60;Emilíana Torrini;Gollum's Song;The Lord Of The Rings: The Two Towers (Original Motion Picture Soundtrack);2002-12-02;1;47;0mQ1btcyqFDvTpaCFs04cR;351333;0.125;0.164;7;-14.239;1;0.0361;0.905;0.0283;0.0903;0.0377;80.453;0.0377;https://api.spotify.com/v1/tracks/0mQ1btcyqFDvTpaCFs04cR;3;spotify:track:0mQ1btcyqFDvTpaCFs04cR;['folk-pop', 'icelandic indie', 'icelandic pop', 'trip hop']
60;AG_Top100_18;61;alt-J;In Cold Blood;RELAXER;2017-06-02;1;60;5QD4hHEv8812JagZlH1MMy;206853;0.493;0.748;11;-5.474;0;0.0371;0.138;0.000548;0.273;0.6;143.467;0.6;https://api.spotify.com/v1/tracks/5QD4hHEv8812JagZlH1MMy;4;spotify:track:5QD4hHEv8812JagZlH1MMy;['indie rock']
61;AG_Top100_18;62;Jorja Smith;Goodbyes;Lost & Found;2018-06-08;1;67;4CYBfRX3oEPni9Elqm8Bnt;230929;0.512;0.184;9;-8.812;0;0.0587;0.866;0.0;0.284;0.37;85.82;0.37;https://api.spotify.com/v1/tracks/4CYBfRX3oEPni9Elqm8Bnt;4;spotify:track:4CYBfRX3oEPni9Elqm8Bnt;['indie r&b', 'pop', 'r&b', 'uk contemporary r&b']
62;AG_Top100_18;63;Atoms For Peace;Ingenue;AMOK;2013-02-25;1;46;6jRAiWrKhURIcFGPEeMnsD;270066;0.684;0.542;5;-10.559;1;0.0382;0.836;0.812;0.133;0.441;96.88;0.441;https://api.spotify.com/v1/tracks/6jRAiWrKhURIcFGPEeMnsD;4;spotify:track:6jRAiWrKhURIcFGPEeMnsD;['modern alternative rock']
63;AG_Top100_18;64;Foster The People;Pumped Up Kicks;Torches;2011-05-23;1;82;7w87IxuO7BDcJ3YUqCyMTT;239600;0.733;0.71;5;-5.849;0;0.0292;0.145;0.115;0.0956;0.965;127.975;0.965;https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT;4;spotify:track:7w87IxuO7BDcJ3YUqCyMTT;['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop', 'rock']
64;AG_Top100_18;65;Mac Miller;What's the Use?;Swimming;2018-08-03;1;74;2dgrYdgguVZKeCsrVb9XEs;288640;0.759;0.492;1;-10.338;0;0.12;0.736;0.00989;0.107;0.561;104.974;0.561;https://api.spotify.com/v1/tracks/2dgrYdgguVZKeCsrVb9XEs;4;spotify:track:2dgrYdgguVZKeCsrVb9XEs;['hip hop', 'pop rap', 'rap']
65;AG_Top100_18;66;Childish Gambino;Redbone;"""Awaken, My Love!""";2016-12-02;1;22;2Uvy6SkNqxvnH1W68dymxG;326933;0.745;0.359;1;-10.429;1;0.112;0.192;0.00628;0.138;0.55;160.123;0.55;https://api.spotify.com/v1/tracks/2Uvy6SkNqxvnH1W68dymxG;4;spotify:track:2Uvy6SkNqxvnH1W68dymxG;['atl hip hop', 'hip hop', 'pop rap', 'rap']
66;AG_Top100_18;67;Air;All I Need;Twentyears;2017-02-24;1;34;5RohrtqqRvqEWTcDf1cK98;268306;0.327;0.426;7;-11.576;0;0.027;0.878;0.000997;0.18;0.169;93.949;0.169;https://api.spotify.com/v1/tracks/5RohrtqqRvqEWTcDf1cK98;4;spotify:track:5RohrtqqRvqEWTcDf1cK98;['alternative dance', 'downtempo', 'electronic', 'indietronica', 'new rave', 'trip hop']
67;AG_Top100_18;68;Tom Misch;Before Paris;Geography;2018-04-06;1;54;4D5POIvEJfBH8wO80Ic4T8;149811;0.714;0.373;6;-12.269;0;0.234;0.711;0.0373;0.134;0.082;103.967;0.082;https://api.spotify.com/v1/tracks/4D5POIvEJfBH8wO80Ic4T8;4;spotify:track:4D5POIvEJfBH8wO80Ic4T8;['indie r&b']
68;AG_Top100_18;69;Joe Hisaishi;HIGHLIGHTS FROM KIKI'S DELIVERY SERVICE;Premium Wind Ensemble Collection of GHIBLI;2012-08-08;1;41;0zmscvpoC8wBdQlPHvtlCt;455893;0.25;0.0846;0;-18.904;1;0.0372;0.956;0.976;0.159;0.0585;142.312;0.0585;https://api.spotify.com/v1/tracks/0zmscvpoC8wBdQlPHvtlCt;4;spotify:track:0zmscvpoC8wBdQlPHvtlCt;['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'scorecore', 'soundtrack']
69;AG_Top100_18;70;Nouvelle Vague;Love Will Tear Us Apart;Nouvelle Vague;2004-05-11;1;49;6kVauIy0iOT2u1Gs8TBIqJ;198026;0.763;0.419;9;-9.47;1;0.0344;0.78;0.0947;0.204;0.689;129.985;0.689;https://api.spotify.com/v1/tracks/6kVauIy0iOT2u1Gs8TBIqJ;4;spotify:track:6kVauIy0iOT2u1Gs8TBIqJ;['lounge']
70;AG_Top100_18;71;AURORA;Runaway;All My Demons Greeting Me As A Friend (Deluxe);2016-03-11;1;63;1v1oIWf2Xgh54kIWuKsDf6;248826;0.422;0.302;11;-9.214;1;0.0372;0.629;7.83e-05;0.104;0.123;114.089;0.123;https://api.spotify.com/v1/tracks/1v1oIWf2Xgh54kIWuKsDf6;4;spotify:track:1v1oIWf2Xgh54kIWuKsDf6;['norwegian pop', 'pop']
71;AG_Top100_18;72;Joy Division;Shadowplay - 2007 Remastered Version;Unknown Pleasures;1979-06-01;1;57;79CfK2gMGf0svanec6LJOj;233719;0.433;0.756;9;-7.855;1;0.0565;0.000997;0.761;0.124;0.117;145.443;0.117;https://api.spotify.com/v1/tracks/79CfK2gMGf0svanec6LJOj;4;spotify:track:79CfK2gMGf0svanec6LJOj;['alternative rock', 'art rock', 'dance rock', 'garage rock', 'indie rock', 'madchester', 'modern rock', 'neo-psychedelic', 'new wave', 'post-punk', 'rock', 'uk post-punk']
72;AG_Top100_18;73;Jorja Smith;On My Mind (Jorja Smith X Preditah);On My Mind (Jorja Smith X Preditah);2017-08-25;1;71;1OxL1FWSEd7QmJoWLRP2NO;181509;0.71;0.662;10;-5.947;0;0.175;0.42;0.0;0.0723;0.755;130.037;0.755;https://api.spotify.com/v1/tracks/1OxL1FWSEd7QmJoWLRP2NO;4;spotify:track:1OxL1FWSEd7QmJoWLRP2NO;['indie r&b', 'pop', 'r&b', 'uk contemporary r&b']
73;AG_Top100_18;74;Radiohead;Daydreaming;A Moon Shaped Pool;2016-05-08;1;59;1uRxyAup7OYrlh2SHJb80N;384438;0.299;0.263;9;-13.207;0;0.0323;0.968;0.857;0.126;0.113;137.848;0.113;https://api.spotify.com/v1/tracks/1uRxyAup7OYrlh2SHJb80N;3;spotify:track:1uRxyAup7OYrlh2SHJb80N;['alternative rock', 'art rock', 'melancholia', 'modern rock', 'permanent wave', 'rock']
74;AG_Top100_18;75;Orelsan;La pluie (feat. Stromae);La fête est finie;2017-10-20;1;64;4cYFep5SECqb4EsSkF82e0;175346;0.694;0.759;2;-5.231;0;0.124;0.0756;0.0;0.255;0.777;86.037;0.777;https://api.spotify.com/v1/tracks/4cYFep5SECqb4EsSkF82e0;4;spotify:track:4cYFep5SECqb4EsSkF82e0;['belgian hip hop', 'french hip hop', 'rap conscient']
75;AG_Top100_18;76;Sigur Rós;Ekki múkk;Valtari;2012-05-28;1;33;5Qqk4iD6ZtANf3ou25pJn6;465320;0.107;0.238;3;-13.482;1;0.0421;0.724;0.958;0.0972;0.0365;59.898;0.0365;https://api.spotify.com/v1/tracks/5Qqk4iD6ZtANf3ou25pJn6;4;spotify:track:5Qqk4iD6ZtANf3ou25pJn6;['bow pop', 'chamber pop', 'compositional ambient', 'dream pop', 'ethereal wave', 'icelandic pop', 'icelandic rock', 'indie folk', 'melancholia', 'nordic post-rock', 'post-rock']
76;AG_Top100_18;77;Tony Bennett;Nature Boy;Cheek To Cheek (Deluxe);2014-09-19;1;2;3giSAdFOdYGxHJzoPnKF1a;248426;0.288;0.266;1;-11.165;1;0.0291;0.953;0.00868;0.0907;0.253;138.745;0.253;https://api.spotify.com/v1/tracks/3giSAdFOdYGxHJzoPnKF1a;4;spotify:track:3giSAdFOdYGxHJzoPnKF1a;['adult standards', 'christmas', 'easy listening', 'vocal jazz']
77;AG_Top100_18;78;Foster The People;Are You What You Want to Be?;Supermodel;2014-03-14;1;56;3CVPyuuD6HxWXgPbbGqbg6;270840;0.599;0.816;6;-5.002;0;0.0514;0.00702;2.8e-06;0.508;0.595;126.02;0.595;https://api.spotify.com/v1/tracks/3CVPyuuD6HxWXgPbbGqbg6;4;spotify:track:3CVPyuuD6HxWXgPbbGqbg6;['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop', 'rock']
78;AG_Top100_18;79;Air;Sexy Boy;Twentyears;2017-02-24;1;31;0yHYwBDsSd5OBytIe1gEsI;298466;0.435;0.651;0;-6.152;1;0.0288;0.00111;0.609;0.111;0.206;111.896;0.206;https://api.spotify.com/v1/tracks/0yHYwBDsSd5OBytIe1gEsI;4;spotify:track:0yHYwBDsSd5OBytIe1gEsI;['alternative dance', 'downtempo', 'electronic', 'indietronica', 'new rave', 'trip hop']
79;AG_Top100_18;80;Jain;Alright - Acoustic version;Alright (Acoustic version);2018-07-27;1;53;7JJqQnULbZDPhZ4JtuSju9;177786;0.697;0.693;8;-6.802;0;0.0547;0.112;7.6e-05;0.0816;0.799;183.935;0.799;https://api.spotify.com/v1/tracks/7JJqQnULbZDPhZ4JtuSju9;4;spotify:track:7JJqQnULbZDPhZ4JtuSju9;['french indie pop']
80;AG_Top100_18;81;Joe Hisaishi;HIGHLIGHTS FROM MY NEIGHBOR TOTORO;Premium Wind Ensemble Collection of GHIBLI;2012-08-08;1;40;2ZjwSFnUOUbN9lMX91Vtnt;464800;0.224;0.139;5;-19.277;0;0.0387;0.935;0.871;0.0416;0.107;145.894;0.107;https://api.spotify.com/v1/tracks/2ZjwSFnUOUbN9lMX91Vtnt;4;spotify:track:2ZjwSFnUOUbN9lMX91Vtnt;['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'scorecore', 'soundtrack']
81;AG_Top100_18;82;Electric Guest;Glorious Warrior;Plural;2017-02-17;1;22;0cO7fqfZB2M2jCE0xroev7;242760;0.591;0.555;1;-8.055;1;0.0437;0.019;0.678;0.217;0.569;174.815;0.569;https://api.spotify.com/v1/tracks/0cO7fqfZB2M2jCE0xroev7;4;spotify:track:0cO7fqfZB2M2jCE0xroev7;['alternative dance', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'vapor soul']
82;AG_Top100_18;83;Lucien & The Kimono Orchestra;Connection;Horizon;2018-02-09;1;25;79kzYj0Y0RKUgSHzrxmHCN;258600;0.68;0.742;7;-6.165;1;0.0311;0.0223;0.926;0.108;0.297;120.002;0.297;https://api.spotify.com/v1/tracks/79kzYj0Y0RKUgSHzrxmHCN;4;spotify:track:79kzYj0Y0RKUgSHzrxmHCN;['french indietronica']
83;AG_Top100_18;84;AURORA;Conqueror;All My Demons Greeting Me As A Friend (Deluxe);2016-03-11;1;54;3qBn2YAFbX16coGmScr7Y5;207506;0.467;0.565;7;-6.732;1;0.0403;0.00411;0.00475;0.175;0.522;184.014;0.522;https://api.spotify.com/v1/tracks/3qBn2YAFbX16coGmScr7Y5;4;spotify:track:3qBn2YAFbX16coGmScr7Y5;['norwegian pop', 'pop']
84;AG_Top100_18;85;Atoms For Peace;Before Your Very Eyes...;AMOK;2013-02-25;1;42;4wmSIyL4v3td5czmaaTyuR;347781;0.552;0.81;10;-11.19;0;0.0377;0.114;0.839;0.0926;0.411;123.983;0.411;https://api.spotify.com/v1/tracks/4wmSIyL4v3td5czmaaTyuR;4;spotify:track:4wmSIyL4v3td5czmaaTyuR;['modern alternative rock']
85;AG_Top100_18;86;Nouvelle Vague;Ever Fallen In Love;Bande à Part;2006-06-26;1;46;7p0uDF11fuGbIi1luTnJdh;199746;0.699;0.79;0;-5.798;1;0.033;0.174;0.217;0.115;0.846;93.07;0.846;https://api.spotify.com/v1/tracks/7p0uDF11fuGbIi1luTnJdh;4;spotify:track:7p0uDF11fuGbIi1luTnJdh;['lounge']
86;AG_Top100_18;87;Jessica Curry;The Growing of the World;So Let Us Melt;2017-09-22;1;38;5UX5nHP5wePpXjC57WaSoq;305239;0.247;0.242;2;-13.855;1;0.0406;0.956;0.809;0.0836;0.0378;121.991;0.0378;https://api.spotify.com/v1/tracks/5UX5nHP5wePpXjC57WaSoq;4;spotify:track:5UX5nHP5wePpXjC57WaSoq;['deep chiptune', 'scorecore', 'video game music']
87;AG_Top100_18;88;Mac Miller;Perfecto;Swimming;2018-08-03;1;69;0Xcy81PsJCOO6mhLZaQyQ4;215413;0.599;0.317;1;-11.212;1;0.174;0.748;0.0;0.111;0.203;148.09;0.203;https://api.spotify.com/v1/tracks/0Xcy81PsJCOO6mhLZaQyQ4;4;spotify:track:0Xcy81PsJCOO6mhLZaQyQ4;['hip hop', 'pop rap', 'rap']
88;AG_Top100_18;89;Childish Gambino;Freaks And Geeks;EP (2011 Re-Release);2018-01-31;1;63;7xTY3rJMgj0nh6OOPHgsLw;217103;0.667;0.873;10;-5.605;1;0.314;0.124;0.0;0.0725;0.799;81.052;0.799;https://api.spotify.com/v1/tracks/7xTY3rJMgj0nh6OOPHgsLw;4;spotify:track:7xTY3rJMgj0nh6OOPHgsLw;['atl hip hop', 'hip hop', 'pop rap', 'rap']
89;AG_Top100_18;90;Agar Agar;Prettiest Virgin (Radio Edit);Prettiest Virgin;2016-04-22;1;58;0aKoR2iMGuqAUBBCdRwII8;270000;0.946;0.493;8;-9.654;1;0.0509;0.162;0.297;0.0875;0.592;120.012;0.592;https://api.spotify.com/v1/tracks/0aKoR2iMGuqAUBBCdRwII8;4;spotify:track:0aKoR2iMGuqAUBBCdRwII8;['french indie pop', 'french indietronica']
90;AG_Top100_18;91;Alain Bashung;Sur Un Trapèze;Bleu Pétrole;2008-01-01;1;2;2u8jUBjakRhZddrn6BOotK;227786;0.638;0.662;2;-7.332;1;0.0276;0.218;0.00135;0.0846;0.688;94.212;0.688;https://api.spotify.com/v1/tracks/2u8jUBjakRhZddrn6BOotK;4;spotify:track:2u8jUBjakRhZddrn6BOotK;['chanson', 'french indie pop', 'french indietronica', 'french rock']
91;AG_Top100_18;92;Marcin Przybyłowicz;The Trail;The Witcher 3: Wild Hunt (Original Game Soundtrack);2015-08-26;1;51;4diKCx2EUg4CGvDTyCan5H;169784;0.362;0.738;7;-8.411;0;0.0463;0.00955;2.06e-05;0.171;0.141;79.951;0.141;https://api.spotify.com/v1/tracks/4diKCx2EUg4CGvDTyCan5H;1;spotify:track:4diKCx2EUg4CGvDTyCan5H;['scorecore', 'soundtrack', 'video game music']
92;AG_Top100_18;93;M.I.A.;Bad Girls;Matangi;2013-01-01;1;67;6nzXkCBOhb2mxctNihOqbb;227520;0.64;0.92;1;-2.597;1;0.0594;0.00129;0.0;0.0914;0.361;143.434;0.361;https://api.spotify.com/v1/tracks/6nzXkCBOhb2mxctNihOqbb;4;spotify:track:6nzXkCBOhb2mxctNihOqbb;['dance pop', 'escape room', 'new rave', 'pop']
93;AG_Top100_18;94;Papooz;Simply Are;Green Juice;2016-06-03;1;45;706zOWkDBj1YIJzQMrF4Gl;236973;0.76;0.646;5;-11.638;1;0.0668;0.11;0.0431;0.131;0.819;99.331;0.819;https://api.spotify.com/v1/tracks/706zOWkDBj1YIJzQMrF4Gl;4;spotify:track:706zOWkDBj1YIJzQMrF4Gl;['french indie pop', 'french indietronica']
94;AG_Top100_18;95;Portugal. The Man;Live In The Moment;Woodstock;2017-06-16;1;67;60eOMEt3WNVX1m1jmApmnX;246786;0.546;0.583;6;-7.317;0;0.0348;0.002;0.173;0.115;0.235;128.017;0.235;https://api.spotify.com/v1/tracks/60eOMEt3WNVX1m1jmApmnX;4;spotify:track:60eOMEt3WNVX1m1jmApmnX;['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'neo-psychedelic']
95;AG_Top100_18;96;Stromae;Ta fête;racine carrée;2013-01-01;1;59;7fWWbkok99Tvh8aly2Buox;175426;0.68;0.851;11;-7.665;0;0.12;0.00114;0.00193;0.308;0.593;127.954;0.593;https://api.spotify.com/v1/tracks/7fWWbkok99Tvh8aly2Buox;4;spotify:track:7fWWbkok99Tvh8aly2Buox;['belgian pop']
96;AG_Top100_18;97;Nouvelle Vague;In A Manner Of Speaking;Nouvelle Vague;2004-05-11;1;57;2xYIBDUd1ftJTzXkUVgy6C;238000;0.805;0.337;6;-12.664;1;0.0362;0.755;0.00779;0.11;0.643;119.982;0.643;https://api.spotify.com/v1/tracks/2xYIBDUd1ftJTzXkUVgy6C;4;spotify:track:2xYIBDUd1ftJTzXkUVgy6C;['lounge']
97;AG_Top100_18;98;Air;La femme d'argent;Twentyears;2017-02-24;1;34;3jjghM6HbHd3FpRaI3sWPd;426614;0.516;0.737;6;-8.189;0;0.0362;0.436;0.678;0.392;0.547;79.852;0.547;https://api.spotify.com/v1/tracks/3jjghM6HbHd3FpRaI3sWPd;4;spotify:track:3jjghM6HbHd3FpRaI3sWPd;['alternative dance', 'downtempo', 'electronic', 'indietronica', 'new rave', 'trip hop']
98;AG_Top100_18;99;Kristofer Maddigan;Floral Fury;Cuphead (Original Soundtrack);2017-11-01;1;44;3zD0YE28NZ9qTHvfVl6imU;225280;0.633;0.839;9;-5.905;0;0.208;0.43;0.479;0.036;0.771;150.083;0.771;https://api.spotify.com/v1/tracks/3zD0YE28NZ9qTHvfVl6imU;4;spotify:track:3zD0YE28NZ9qTHvfVl6imU;['swing']
99;AG_Top100_18;100;Elton John;I'm Still Standing;Too Low For Zero (Remastered With Bonus Tracks);1983-05-30;1;16;5fwP61Nmo5xXYIjO9XEWqb;183440;0.504;0.904;6;-6.863;1;0.179;0.356;0.121;0.14;0.772;176.808;0.772;https://api.spotify.com/v1/tracks/5fwP61Nmo5xXYIjO9XEWqb;4;spotify:track:5fwP61Nmo5xXYIjO9XEWqb;['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']
