;Unnamed: 0;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence.1;Track_href;Time_signature;uri;Genres;User
998;99;SK_Top100_18;100;Calvin Harris;Rollin;Rollin;2017-05-12;1;70;3FDrI0FLKzrYQiWxPhqV2W;272666;0.754;0.762;6;-4.486000000000001;0;0.0849;0.45;6.670000000000001e-05;0.22399999999999998;0.6729999999999999;92.00200000000001;0.6729999999999999;https://api.spotify.com/v1/tracks/3FDrI0FLKzrYQiWxPhqV2W;4;spotify:track:3FDrI0FLKzrYQiWxPhqV2W;['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house'];SK
999;0;LB_Top100_18;1;Damso;Ipséité - Bonus Track;Lithopédion;2018-06-15;1;55;7vwk8KxzNnfBJIZUIHUGsJ;208357;0.779;0.659;1;-5.341;0;0.13;0.0885;0.0;0.0918;0.133;139.97;0.133;https://api.spotify.com/v1/tracks/7vwk8KxzNnfBJIZUIHUGsJ;4;spotify:track:7vwk8KxzNnfBJIZUIHUGsJ;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais'];LB
1000;1;LB_Top100_18;2;Booba;Ça va aller;Trône;2017-12-01;1;4;61TEjsLb7OlStCTpQfcHnC;163826;0.735;0.784;1;-2.963;1;0.278;0.28;0.0;0.078;0.904;129.623;0.904;https://api.spotify.com/v1/tracks/61TEjsLb7OlStCTpQfcHnC;4;spotify:track:61TEjsLb7OlStCTpQfcHnC;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais'];LB
1001;2;LB_Top100_18;3;Lomepal;Danse;FLIP (Deluxe);2017-12-01;1;54;25bpOTD1SwT662h9FBfcEP;291253;0.6729999999999999;0.522;0;-9.304;1;0.0801;0.8290000000000001;2.11e-05;0.084;0.39399999999999996;129.655;0.39399999999999996;https://api.spotify.com/v1/tracks/25bpOTD1SwT662h9FBfcEP;4;spotify:track:25bpOTD1SwT662h9FBfcEP;['french hip hop', 'rap conscient'];LB
1002;3;LB_Top100_18;4;Disiz La Peste;Autre espèce;Pacifique;2017-06-09;1;1;0gdwNqpqlkgyszpz696WT2;265906;0.664;0.5760000000000001;8;-8.3;1;0.281;0.423;0.0;0.11800000000000001;0.41200000000000003;109.743;0.41200000000000003;https://api.spotify.com/v1/tracks/0gdwNqpqlkgyszpz696WT2;4;spotify:track:0gdwNqpqlkgyszpz696WT2;['french hip hop', 'rap conscient', 'trap francais'];LB
1003;4;LB_Top100_18;5;Orelsan;La pluie (feat. Stromae);La fête est finie;2017-10-20;1;64;4cYFep5SECqb4EsSkF82e0;175346;0.6940000000000001;0.759;2;-5.231;0;0.124;0.0756;0.0;0.255;0.777;86.037;0.777;https://api.spotify.com/v1/tracks/4cYFep5SECqb4EsSkF82e0;4;spotify:track:4cYFep5SECqb4EsSkF82e0;['belgian hip hop', 'french hip hop', 'rap conscient'];LB
1004;5;LB_Top100_18;6;Lorenzo;Tu le C;Rien à branler;2018-02-23;1;62;0js2ot9kRfw2VVQpeXK2Rt;167946;0.7929999999999999;0.621;8;-5.376;0;0.297;0.0998;0.0;0.0981;0.39799999999999996;161.845;0.39799999999999996;https://api.spotify.com/v1/tracks/0js2ot9kRfw2VVQpeXK2Rt;4;spotify:track:0js2ot9kRfw2VVQpeXK2Rt;['francoton', 'french hip hop', 'rap conscient', 'trap francais'];LB
1005;6;LB_Top100_18;7;Kanye West;Real Friends;The Life Of Pablo;2016-06-10;1;7;4TsRQ0onK2Lmjw9TvomNJZ;251573;0.462;0.748;6;-6.263999999999999;0;0.465;0.263;0.000482;0.138;0.132;170.862;0.132;https://api.spotify.com/v1/tracks/4TsRQ0onK2Lmjw9TvomNJZ;4;spotify:track:4TsRQ0onK2Lmjw9TvomNJZ;['pop rap', 'rap'];LB
1006;7;LB_Top100_18;8;Trois Cafés Gourmands;À nos souvenirs;À nos souvenirs;2018-07-06;1;33;07hD8enBYY6mo2Mkyo8A8V;193373;0.799;0.583;4;-10.967;1;0.369;0.77;0.0;0.11199999999999999;0.6859999999999999;133.763;0.6859999999999999;https://api.spotify.com/v1/tracks/07hD8enBYY6mo2Mkyo8A8V;4;spotify:track:07hD8enBYY6mo2Mkyo8A8V;['francoton'];LB
1007;8;LB_Top100_18;9;A$AP Rocky;A$AP Forever;A$AP Forever (feat. Moby);2018-04-05;1;73;1YmF9PvLhIISIANoMLIYGq;233061;0.469;0.78;10;-6.49;0;0.122;0.22399999999999998;0.0;0.13;0.444;125.999;0.444;https://api.spotify.com/v1/tracks/1YmF9PvLhIISIANoMLIYGq;4;spotify:track:1YmF9PvLhIISIANoMLIYGq;['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'trap music'];LB
1008;9;LB_Top100_18;10;Kendrick Lamar;FEEL.;DAMN.;2017-04-14;1;65;2LTlO3NuNVN70lp2ZbVswF;214826;0.746;0.7979999999999999;0;-8.382;1;0.349;0.13699999999999998;0.0;0.139;0.5529999999999999;109.96799999999999;0.5529999999999999;https://api.spotify.com/v1/tracks/2LTlO3NuNVN70lp2ZbVswF;4;spotify:track:2LTlO3NuNVN70lp2ZbVswF;['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap'];LB
1009;10;LB_Top100_18;11;Naâman;International Love;Rays of Resistance;2015-10-30;1;34;3qcEckDYnBHnGeohrUBUIN;265240;0.846;0.649;10;-5.005;1;0.121;0.27;0.0007559999999999999;0.342;0.888;78.009;0.888;https://api.spotify.com/v1/tracks/3qcEckDYnBHnGeohrUBUIN;4;spotify:track:3qcEckDYnBHnGeohrUBUIN;['french reggae'];LB
1010;11;LB_Top100_18;12;Damso;N. J Respect R;Ipséité;2017-04-28;1;6;75UFzgBCaVwJJ4IVIaatpe;217320;0.747;0.434;6;-8.3;0;0.0828;0.426;0.000405;0.10800000000000001;0.311;127.052;0.311;https://api.spotify.com/v1/tracks/75UFzgBCaVwJJ4IVIaatpe;4;spotify:track:75UFzgBCaVwJJ4IVIaatpe;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais'];LB
1011;12;LB_Top100_18;13;Kalash;Rouge et bleu;Kaos;2016-05-06;1;52;4PkQpqSjCxenpqJbFViK6b;253706;0.74;0.6;5;-6.169;0;0.0701;0.251;0.0;0.0784;0.332;89.705;0.332;https://api.spotify.com/v1/tracks/4PkQpqSjCxenpqJbFViK6b;4;spotify:track:4PkQpqSjCxenpqJbFViK6b;['french hip hop', 'trap francais'];LB
1012;13;LB_Top100_18;14;Childish Gambino;This Is America;This Is America;2018-05-06;1;81;0b9oOr2ZgvyQu88wzixux9;225773;0.8540000000000001;0.46299999999999997;5;-6.159;1;0.13699999999999998;0.11699999999999999;0.0;0.354;0.5489999999999999;120.024;0.5489999999999999;https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9;4;spotify:track:0b9oOr2ZgvyQu88wzixux9;['atl hip hop', 'hip hop', 'pop rap', 'rap'];LB
1013;14;LB_Top100_18;15;Alonzo;Santana;Taxi 5 (Bande originale inspirée du film);2018-04-06;1;64;0G0WC5ghZRRH6LJNNXtK1W;230106;0.7859999999999999;0.755;8;-7.185;1;0.0961;0.45399999999999996;5.03e-06;0.138;0.665;146.058;0.665;https://api.spotify.com/v1/tracks/0G0WC5ghZRRH6LJNNXtK1W;4;spotify:track:0G0WC5ghZRRH6LJNNXtK1W;['francoton', 'french hip hop', 'french pop', 'trap francais'];LB
1014;15;LB_Top100_18;16;KeBlack;On est equipé;"Kuduro Reggaeton Hits Spring 2016 : #Afro-Latino #Urban #Party 1 Sélection ""African Moove"" By Youssoupha";2016-03-11;1;20;6tHSO6h9gm2BibStyuee7M;179973;0.802;0.7979999999999999;7;-2.489;1;0.25;0.11900000000000001;0.0;0.165;0.7859999999999999;129.983;0.7859999999999999;https://api.spotify.com/v1/tracks/6tHSO6h9gm2BibStyuee7M;4;spotify:track:6tHSO6h9gm2BibStyuee7M;['francoton', 'french hip hop', 'trap francais'];LB
1015;16;LB_Top100_18;17;Oliver Dragojevic;Romanca;Original Album Collection, Vol. 1;2016-01-01;1;19;4RNpt8np8sPhg7AHrf3mXV;286453;0.38;0.39799999999999996;3;-10.293;1;0.0371;0.758;0.00175;0.08199999999999999;0.23600000000000002;117.01799999999999;0.23600000000000002;https://api.spotify.com/v1/tracks/4RNpt8np8sPhg7AHrf3mXV;4;spotify:track:4RNpt8np8sPhg7AHrf3mXV;['croatian pop', 'yugoslav rock'];LB
1016;17;LB_Top100_18;18;Disiz La Peste;Owi;Disizilla;2018-09-14;1;42;1GNxNQu1ogQsqEo6tZrLBE;194946;0.6990000000000001;0.46;5;-10.57;0;0.0663;0.215;3.4e-05;0.13699999999999998;0.183;84.993;0.183;https://api.spotify.com/v1/tracks/1GNxNQu1ogQsqEo6tZrLBE;4;spotify:track:1GNxNQu1ogQsqEo6tZrLBE;['french hip hop', 'rap conscient', 'trap francais'];LB
1017;18;LB_Top100_18;19;Yaniss Odua;Rouge Jaune Vert;Moment Idéal;2013-05-27;1;46;5ZJVGfU6ZLoja8qjLUUHLJ;251720;0.757;0.789;7;-4.135;0;0.214;0.28;0.0;0.0841;0.841;149.40200000000002;0.841;https://api.spotify.com/v1/tracks/5ZJVGfU6ZLoja8qjLUUHLJ;4;spotify:track:5ZJVGfU6ZLoja8qjLUUHLJ;['french reggae'];LB
1018;19;LB_Top100_18;20;Orelsan;Si seul;Le chant des sirènes;2011-09-26;1;50;5whn3ZJ5WLEnjoqfvcUKDu;247465;0.446;0.815;6;-6.24;0;0.17800000000000002;0.0309;0.0;0.195;0.33399999999999996;91.97;0.33399999999999996;https://api.spotify.com/v1/tracks/5whn3ZJ5WLEnjoqfvcUKDu;4;spotify:track:5whn3ZJ5WLEnjoqfvcUKDu;['belgian hip hop', 'french hip hop', 'rap conscient'];LB
1019;20;LB_Top100_18;21;Kanye West;All Mine;ye;2018-06-01;1;58;3qnoOm4fwZPBS116f5hpgF;145506;0.925;0.308;11;-6.562;0;0.33799999999999997;0.125;0.0;0.0933;0.265;122.09899999999999;0.265;https://api.spotify.com/v1/tracks/3qnoOm4fwZPBS116f5hpgF;4;spotify:track:3qnoOm4fwZPBS116f5hpgF;['pop rap', 'rap'];LB
1020;21;LB_Top100_18;22;Scott Bradlee's Postmodern Jukebox;Creep;Emoji Antique;2015-04-23;1;59;3AOcpwgy3V2Fwg7B8PZfKl;283259;0.292;0.359;5;-9.043;1;0.0328;0.6970000000000001;1.85e-05;0.10800000000000001;0.228;177.334;0.228;https://api.spotify.com/v1/tracks/3AOcpwgy3V2Fwg7B8PZfKl;3;spotify:track:3AOcpwgy3V2Fwg7B8PZfKl;['swing'];LB
1021;22;LB_Top100_18;23;Damso;Même issue;Lithopédion;2018-06-15;1;54;1HDv4ptf1kBNMzqmlL3JcI;196173;0.551;0.7040000000000001;1;-7.425;0;0.0531;0.016;0.0008470000000000001;0.162;0.653;130.03;0.653;https://api.spotify.com/v1/tracks/1HDv4ptf1kBNMzqmlL3JcI;4;spotify:track:1HDv4ptf1kBNMzqmlL3JcI;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais'];LB
1022;23;LB_Top100_18;24;Booba;92i veyron;Nero nemesis;2015-12-04;1;60;6Wpgf0xNuBIUpJF2uH7swL;217893;0.795;0.6829999999999999;6;-5.695;0;0.138;0.276;0.0;0.0735;0.397;123.066;0.397;https://api.spotify.com/v1/tracks/6Wpgf0xNuBIUpJF2uH7swL;4;spotify:track:6Wpgf0xNuBIUpJF2uH7swL;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais'];LB
1023;24;LB_Top100_18;25;De Palmas;Sur la route;la derniere annee;1994;1;51;4O1JvKJX1rRjrtZUSoWrkr;221666;0.833;0.428;4;-14.629000000000001;1;0.0479;0.638;0.013999999999999999;0.11800000000000001;0.7509999999999999;110.01899999999999;0.7509999999999999;https://api.spotify.com/v1/tracks/4O1JvKJX1rRjrtZUSoWrkr;4;spotify:track:4O1JvKJX1rRjrtZUSoWrkr;['chanson', 'french pop'];LB
1024;25;LB_Top100_18;26;Post Malone;rockstar (feat. 21 Savage);beerbongs & bentleys;2018-04-27;1;91;0e7ipj03S05BNilyu5bRzt;218146;0.5870000000000001;0.535;5;-6.09;0;0.0898;0.11699999999999999;6.56e-05;0.131;0.14;159.847;0.14;https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt;4;spotify:track:0e7ipj03S05BNilyu5bRzt;['pop', 'rap'];LB
1025;26;LB_Top100_18;27;Dub Inc.;My Freestyle;Diversité;2003-09-01;1;44;4j4Xt8K45dJU8NEwIoPFeu;308520;0.818;0.7979999999999999;5;-5.825;0;0.107;0.254;0.0;0.0803;0.865;98.006;0.865;https://api.spotify.com/v1/tracks/4j4Xt8K45dJU8NEwIoPFeu;4;spotify:track:4j4Xt8K45dJU8NEwIoPFeu;['french reggae'];LB
1026;27;LB_Top100_18;28;Dry;Mon défaut (feat. Sexion d'Assaut);Tôt ou tard;2012;1;5;7MweoK74sXq4aiOwFa6THY;280200;0.9740000000000001;0.551;3;-3.403;0;0.0407;0.126;0.0;0.077;0.736;115.958;0.736;https://api.spotify.com/v1/tracks/7MweoK74sXq4aiOwFa6THY;4;spotify:track:7MweoK74sXq4aiOwFa6THY;['francoton', 'french hip hop', 'french pop', 'trap francais'];LB
1027;28;LB_Top100_18;29;Naâman;Turn Me Loose;Rays of Resistance;2015-10-30;1;40;0T2s5kMfFe8k0QFyjP8PZr;202093;0.8320000000000001;0.609;0;-5.164;1;0.1;0.447;0.0;0.275;0.7090000000000001;92.00200000000001;0.7090000000000001;https://api.spotify.com/v1/tracks/0T2s5kMfFe8k0QFyjP8PZr;4;spotify:track:0T2s5kMfFe8k0QFyjP8PZr;['french reggae'];LB
1028;29;LB_Top100_18;30;Daniel Balavoine;Mon fils ma bataille;Un autre monde;1980;1;58;5TWou9aiZuH1nETXYbf8eO;251746;0.691;0.718;10;-6.132000000000001;1;0.0268;0.332;6.94e-06;0.115;0.7809999999999999;115.11;0.7809999999999999;https://api.spotify.com/v1/tracks/5TWou9aiZuH1nETXYbf8eO;4;spotify:track:5TWou9aiZuH1nETXYbf8eO;['chanson', 'french pop'];LB
1029;30;LB_Top100_18;31;Enrique Iglesias;SUBEME LA RADIO;SUBEME LA RADIO;2017-02-24;1;75;7nKBxz47S9SD79N086fuhn;208162;0.684;0.823;9;-3.2969999999999997;0;0.0773;0.0744;0.0;0.111;0.647;91.04799999999999;0.647;https://api.spotify.com/v1/tracks/7nKBxz47S9SD79N086fuhn;4;spotify:track:7nKBxz47S9SD79N086fuhn;['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical'];LB
1030;31;LB_Top100_18;32;S.Pri Noir;Juste pour voir;Masque blanc;2018-05-11;1;68;0JOJx8jx0dWZk33MsvRZrB;226413;0.7120000000000001;0.617;3;-7.144;0;0.374;0.39299999999999996;0.0;0.126;0.47700000000000004;147.891;0.47700000000000004;https://api.spotify.com/v1/tracks/0JOJx8jx0dWZk33MsvRZrB;4;spotify:track:0JOJx8jx0dWZk33MsvRZrB;['francoton', 'french hip hop', 'trap francais'];LB
1031;32;LB_Top100_18;33;La Chanson Du Dimanche;O Barack;Plante Un Arbre;2009-01-01;1;26;3yiO3kU3xhQ0kIrdMlVT9p;214186;0.7979999999999999;0.88;0;-6.591;1;0.0488;0.0657;1.75e-06;0.374;0.904;115.96700000000001;0.904;https://api.spotify.com/v1/tracks/3yiO3kU3xhQ0kIrdMlVT9p;4;spotify:track:3yiO3kU3xhQ0kIrdMlVT9p;['french folk pop', 'french rock'];LB
1032;33;LB_Top100_18;34;Damso;Aux paradis;Lithopédion;2018-06-15;1;53;7KpaIREkfpgRuY8OmGwqh9;168986;0.47700000000000004;0.764;11;-5.086;0;0.17;0.0069099999999999995;0.002;0.0726;0.723;97.163;0.723;https://api.spotify.com/v1/tracks/7KpaIREkfpgRuY8OmGwqh9;3;spotify:track:7KpaIREkfpgRuY8OmGwqh9;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais'];LB
1033;34;LB_Top100_18;35;Kendrick Lamar;YAH.;DAMN.;2017-04-14;1;66;4BHSjbYylfOH5WAGusDyni;160293;0.67;0.7;1;-7.893;1;0.196;0.5760000000000001;5.34e-06;0.226;0.648;69.986;0.648;https://api.spotify.com/v1/tracks/4BHSjbYylfOH5WAGusDyni;4;spotify:track:4BHSjbYylfOH5WAGusDyni;['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap'];LB
1034;35;LB_Top100_18;36;De Palmas;Une seule vie (Marcher dans le sable);Marcher Dans Le Sable;2000-01-01;1;0;7w0ykv4ecMsQ5w59z0mYgx;186013;0.65;0.6940000000000001;0;-5.476;1;0.0248;0.0112;8.81e-06;0.0778;0.7979999999999999;100.988;0.7979999999999999;https://api.spotify.com/v1/tracks/7w0ykv4ecMsQ5w59z0mYgx;4;spotify:track:7w0ykv4ecMsQ5w59z0mYgx;['chanson', 'french pop'];LB
1035;36;LB_Top100_18;37;Kanye West;Famous;The Life Of Pablo;2016-06-10;1;13;3p6fkbeZDIVqapfdgQe6fm;196040;0.469;0.754;6;-3.6639999999999997;1;0.13;0.0679;0.0;0.106;0.42100000000000004;174.06799999999998;0.42100000000000004;https://api.spotify.com/v1/tracks/3p6fkbeZDIVqapfdgQe6fm;4;spotify:track:3p6fkbeZDIVqapfdgQe6fm;['pop rap', 'rap'];LB
1036;37;LB_Top100_18;38;Disiz La Peste;Je Les Garde;Extra-Lucide;2012-01-01;1;17;4GKqs0vN2dDFEtf4Sr6yIG;273106;0.483;0.8;0;-6.074;1;0.24100000000000002;0.368;0.0;0.132;0.585;86.721;0.585;https://api.spotify.com/v1/tracks/4GKqs0vN2dDFEtf4Sr6yIG;4;spotify:track:4GKqs0vN2dDFEtf4Sr6yIG;['french hip hop', 'rap conscient', 'trap francais'];LB
1037;38;LB_Top100_18;39;Booba;Friday;Trône;2017-12-01;1;64;4ruXQncBxzZmUGSi270LGT;217146;0.7709999999999999;0.772;7;-3.128;0;0.10400000000000001;0.667;0.0;0.10800000000000001;0.373;124.56;0.373;https://api.spotify.com/v1/tracks/4ruXQncBxzZmUGSi270LGT;4;spotify:track:4ruXQncBxzZmUGSi270LGT;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais'];LB
1038;39;LB_Top100_18;40;Naâman;Skanking Shoes;Deep Rockers (Back a Yard);2013-06-03;1;47;699KbDv1VN1AGfOlS5mKCo;212718;0.767;0.626;2;-7.892;0;0.114;0.255;0.0;0.0566;0.6729999999999999;94.689;0.6729999999999999;https://api.spotify.com/v1/tracks/699KbDv1VN1AGfOlS5mKCo;4;spotify:track:699KbDv1VN1AGfOlS5mKCo;['french reggae'];LB
1039;40;LB_Top100_18;41;Oliver Dragojevic;Ako Izgubim Tebe;Original Album Collection, Vol. 1;2016-01-01;1;10;19faSCs2X0JZcAq3aCY1kQ;278106;0.24600000000000002;0.46799999999999997;3;-7.242000000000001;1;0.0289;0.304;2.09e-06;0.139;0.419;80.89;0.419;https://api.spotify.com/v1/tracks/19faSCs2X0JZcAq3aCY1kQ;3;spotify:track:19faSCs2X0JZcAq3aCY1kQ;['croatian pop', 'yugoslav rock'];LB
1040;41;LB_Top100_18;42;JAY Z;Numb / Encore;Numb/Encore: MTV Ultimate Mash-Ups Presents Collision Course;2004-11-30;1;74;5sNESr6pQfIhL3krM8CtZn;205733;0.687;0.7929999999999999;2;-4.254;1;0.166;0.0603;0.0;0.5820000000000001;0.7509999999999999;107.045;0.7509999999999999;https://api.spotify.com/v1/tracks/5sNESr6pQfIhL3krM8CtZn;4;spotify:track:5sNESr6pQfIhL3krM8CtZn;['bulgarian hip hop', 'east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap'];LB
1041;42;LB_Top100_18;43;Dub Inc.;Tout ce qu'ils veulent;Hors contrôle;2010-10-04;1;50;0Na0p2ZgAfOqETd5E6X1Xf;326856;0.79;0.77;5;-5.435;0;0.0642;0.10400000000000001;0.0;0.321;0.701;88.955;0.701;https://api.spotify.com/v1/tracks/0Na0p2ZgAfOqETd5E6X1Xf;4;spotify:track:0Na0p2ZgAfOqETd5E6X1Xf;['french reggae'];LB
1042;43;LB_Top100_18;44;Mac Miller;Knock Knock;Knock Knock - Single;2010;1;66;3uYm4MtU6jUQft2DtGqEoZ;202806;0.667;0.922;4;-4.857;0;0.128;0.0353;0.0;0.364;0.509;108.95200000000001;0.509;https://api.spotify.com/v1/tracks/3uYm4MtU6jUQft2DtGqEoZ;4;spotify:track:3uYm4MtU6jUQft2DtGqEoZ;['hip hop', 'pop rap', 'rap'];LB
1043;44;LB_Top100_18;45;Damso;Κ. Kin la belle;Ipséité;2017-04-28;1;3;6nGSXuZrE5P7gSvtJs4unC;200866;0.743;0.78;0;-7.756;0;0.0645;0.365;8.57e-05;0.0706;0.768;114.016;0.768;https://api.spotify.com/v1/tracks/6nGSXuZrE5P7gSvtJs4unC;4;spotify:track:6nGSXuZrE5P7gSvtJs4unC;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais'];LB
1044;45;LB_Top100_18;46;Orelsan;Quand est-ce que ça s'arrête;La fête est finie;2017-10-20;1;55;4oj5EhSEKKpxG3R34btLta;177200;0.794;0.698;10;-5.7620000000000005;0;0.122;0.11;0.0;0.121;0.326;104.195;0.326;https://api.spotify.com/v1/tracks/4oj5EhSEKKpxG3R34btLta;4;spotify:track:4oj5EhSEKKpxG3R34btLta;['belgian hip hop', 'french hip hop', 'rap conscient'];LB
1045;46;LB_Top100_18;47;XXXTENTACION;SAD!;?;2018-03-16;1;92;3ee8Jmje8o58CHK66QrVC2;166605;0.74;0.613;8;-4.88;1;0.145;0.258;0.00372;0.12300000000000001;0.473;75.023;0.473;https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2;4;spotify:track:3ee8Jmje8o58CHK66QrVC2;['emo rap', 'miami hip hop'];LB
1046;47;LB_Top100_18;48;Imagine Dragons;Demons;Night Visions;2012;1;78;5qaEfEh1AtSdrdrByCP7qR;177506;0.49700000000000005;0.7090000000000001;3;-2.928;1;0.0365;0.192;0.000279;0.449;0.384;89.89;0.384;https://api.spotify.com/v1/tracks/5qaEfEh1AtSdrdrByCP7qR;4;spotify:track:5qaEfEh1AtSdrdrByCP7qR;['modern rock', 'rock'];LB
1047;48;LB_Top100_18;49;The Weeknd;Pray For Me (with Kendrick Lamar);Black Panther The Album Music From And Inspired By;2018-02-09;1;80;77UjLW8j5UAGAGVGhR5oUK;211440;0.735;0.677;2;-4.979;1;0.09300000000000001;0.0762;2.17e-05;0.111;0.188;100.584;0.188;https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK;4;spotify:track:77UjLW8j5UAGAGVGhR5oUK;['canadian contemporary r&b', 'canadian pop', 'pop', 'rap'];LB
1048;49;LB_Top100_18;50;Jason Derulo;In My Head;Jason Derulo (International);2010-02-26;1;70;6St9lR6dhV2tpCNVz7qfrS;199026;0.762;0.748;0;-4.15;0;0.033;0.0266;0.0;0.348;0.851;110.009;0.851;https://api.spotify.com/v1/tracks/6St9lR6dhV2tpCNVz7qfrS;4;spotify:track:6St9lR6dhV2tpCNVz7qfrS;['dance pop', 'pinoy hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b'];LB
1049;50;LB_Top100_18;51;Daniel Balavoine;Le chanteur;Le chanteur;1978;1;54;05ubSq0kbCEJ9phlfHRC4m;234973;0.588;0.795;9;-3.406;1;0.0355;0.586;0.000508;0.74;0.64;124.681;0.64;https://api.spotify.com/v1/tracks/05ubSq0kbCEJ9phlfHRC4m;4;spotify:track:05ubSq0kbCEJ9phlfHRC4m;['chanson', 'french pop'];LB
1050;51;LB_Top100_18;52;Disiz La Peste;Tu Brilles;Extra-Lucide;2012-01-01;1;27;4rozkLksvKGExNmeBFud3u;204173;0.768;0.91;5;-3.002;1;0.102;0.121;1.3800000000000002e-05;0.21600000000000003;0.628;90.01799999999999;0.628;https://api.spotify.com/v1/tracks/4rozkLksvKGExNmeBFud3u;4;spotify:track:4rozkLksvKGExNmeBFud3u;['french hip hop', 'rap conscient', 'trap francais'];LB
1051;52;LB_Top100_18;53;Psy 4 De La Rime;Inaya;Les Cités D'Or;2008-01-01;1;41;53ZwOKV5YWCqsLOqLnOLRd;301346;0.527;0.49;2;-5.965;0;0.0404;0.742;0.0;0.259;0.436;85.325;0.436;https://api.spotify.com/v1/tracks/53ZwOKV5YWCqsLOqLnOLRd;4;spotify:track:53ZwOKV5YWCqsLOqLnOLRd;['francoton', 'french hip hop', 'french pop', 'french reggae', 'rap conscient', 'trap francais'];LB
1052;53;LB_Top100_18;54;Fat Joe;All The Way Up (Remix);All The Way Up (Remix) (feat. French Montana & Infared) - Single;2016-05-27;1;66;2AYTGaclgKXACh13nJRVcV;284830;0.564;0.7170000000000001;10;-6.403;0;0.397;0.09699999999999999;0.0;0.493;0.423;117.48899999999999;0.423;https://api.spotify.com/v1/tracks/2AYTGaclgKXACh13nJRVcV;5;spotify:track:2AYTGaclgKXACh13nJRVcV;['dance pop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap music'];LB
1053;54;LB_Top100_18;55;La Fouine;Papa;La Fouine et Laouni;2011-06-27;1;36;3jWXMmvhvNI1p31vwBoA9e;266533;0.623;0.8270000000000001;7;-5.438;1;0.266;0.5920000000000001;0.0;0.17300000000000001;0.529;79.539;0.529;https://api.spotify.com/v1/tracks/3jWXMmvhvNI1p31vwBoA9e;4;spotify:track:3jWXMmvhvNI1p31vwBoA9e;['arabic hip hop', 'francoton', 'french hip hop', 'french pop', 'trap francais'];LB
1054;55;LB_Top100_18;56;Damso;60 années;Lithopédion;2018-06-15;1;58;3mqq0Z92V15UZX4veTK1C3;178880;0.7170000000000001;0.705;6;-10.025;1;0.0704;0.18100000000000002;1.17e-06;0.0622;0.306;124.022;0.306;https://api.spotify.com/v1/tracks/3mqq0Z92V15UZX4veTK1C3;4;spotify:track:3mqq0Z92V15UZX4veTK1C3;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais'];LB
1055;56;LB_Top100_18;57;Lartiste;Chocolat (feat. Awa Imani);Clandestino;2016-12-09;1;63;4fwtP5khM1iEoa6BP1QQsX;235021;0.7290000000000001;0.679;2;-5.456;0;0.0568;0.0822;0.0;0.1;0.75;108.964;0.75;https://api.spotify.com/v1/tracks/4fwtP5khM1iEoa6BP1QQsX;4;spotify:track:4fwtP5khM1iEoa6BP1QQsX;['francoton', 'french hip hop', 'rap maroc', 'trap francais'];LB
1056;57;LB_Top100_18;58;The Collapsable Hearts Club;Easy Street (feat. Jim Bianco & Petra Haden);Easy Street (feat. Jim Bianco & Petra Haden);2016-11-04;1;46;4NmWUWHsglLlJXvq1pGNsk;105000;0.677;0.804;0;-0.611;1;0.266;0.381;2.8800000000000002e-05;0.0336;0.951;176.09799999999998;0.951;https://api.spotify.com/v1/tracks/4NmWUWHsglLlJXvq1pGNsk;4;spotify:track:4NmWUWHsglLlJXvq1pGNsk;[];LB
1057;58;LB_Top100_18;59;Sexion D'Assaut;Ma direction;L'Apogée;2012-11-19;1;56;6tFJdAZGXGsHTdMKmc1NjR;263533;0.865;0.763;4;-5.482;0;0.19699999999999998;0.0783;0.0;0.105;0.6829999999999999;106.977;0.6829999999999999;https://api.spotify.com/v1/tracks/6tFJdAZGXGsHTdMKmc1NjR;4;spotify:track:6tFJdAZGXGsHTdMKmc1NjR;['francoton', 'french hip hop', 'french pop', 'rap conscient', 'trap francais'];LB
